transaction_dt,financial_entity_name,bank_account_id,transaction_currency_code,transaction_amount,account_reference_number,Cash Flow Category,Cash Flow Main 1,Cash Flow Main 2,Cash Flow Main 3,Cash Flow Main 4
01/04/2024,RandomValue4331,RandomValue4331,USD,320.1783405,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4332,RandomValue4332,USD,253.6559571,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4333,RandomValue4333,USD,106.2031545,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4334,RandomValue4334,USD,744.2925883,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4335,RandomValue4335,USD,673.19965,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4336,RandomValue4336,USD,280.8639889,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4337,RandomValue4337,USD,149.007543,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4338,RandomValue4338,USD,516.7281698,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4339,RandomValue4339,USD,546.6584364,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4340,RandomValue4340,USD,394.8730339,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4341,RandomValue4341,USD,610.0001237,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4342,RandomValue4342,USD,156.9705425,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4343,RandomValue4343,USD,403.5642276,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4344,RandomValue4344,USD,78.34560591,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4345,RandomValue4345,USD,988.6516627,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4346,RandomValue4346,USD,270.7630248,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4347,RandomValue4347,USD,294.5629461,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4348,RandomValue4348,USD,391.0736525,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4349,RandomValue4349,USD,508.4871198,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4350,RandomValue4350,USD,903.0288862,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4351,RandomValue4351,USD,405.784451,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4352,RandomValue4352,USD,735.5436738,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4353,RandomValue4353,USD,344.049027,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4354,RandomValue4354,USD,792.9047931,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4355,RandomValue4355,USD,38.03454882,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4356,RandomValue4356,USD,888.7033872,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4357,RandomValue4357,USD,126.9727622,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4358,RandomValue4358,USD,387.3353843,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4359,RandomValue4359,USD,553.7694369,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4360,RandomValue4360,USD,445.6886069,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4361,RandomValue4361,USD,17.56554975,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4362,RandomValue4362,USD,489.855006,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4363,RandomValue4363,USD,385.8643602,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4364,RandomValue4364,USD,68.19242839,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4365,RandomValue4365,USD,560.2197448,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4366,RandomValue4366,USD,48.17524905,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4367,RandomValue4367,USD,190.5232663,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4368,RandomValue4368,USD,113.7060149,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4369,RandomValue4369,USD,53.79861948,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4370,RandomValue4370,USD,27.99758226,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4371,RandomValue4371,USD,296.575104,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4372,RandomValue4372,USD,470.5434658,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4373,RandomValue4373,USD,624.5528315,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4374,RandomValue4374,USD,116.0638171,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4375,RandomValue4375,USD,42.56699229,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4376,RandomValue4376,USD,418.5273765,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4377,RandomValue4377,USD,405.839801,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4378,RandomValue4378,USD,157.8763742,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4379,RandomValue4379,USD,426.0374464,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4380,RandomValue4380,USD,819.0710111,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4381,RandomValue4381,USD,713.7121619,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4382,RandomValue4382,USD,868.7163335,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4383,RandomValue4383,USD,792.0325152,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4384,RandomValue4384,USD,58.39981297,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4385,RandomValue4385,USD,487.5123067,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4386,RandomValue4386,USD,421.0953134,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4387,RandomValue4387,USD,408.4880306,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4388,RandomValue4388,USD,668.7566164,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4389,RandomValue4389,USD,648.3212438,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4390,RandomValue4390,USD,333.1195325,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4391,RandomValue4391,USD,759.6198828,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4392,RandomValue4392,USD,693.4592761,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4393,RandomValue4393,USD,885.3519721,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4394,RandomValue4394,USD,782.5019776,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4395,RandomValue4395,USD,924.1018915,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4396,RandomValue4396,USD,72.74460981,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4397,RandomValue4397,USD,250.2424373,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4398,RandomValue4398,USD,54.89061946,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4399,RandomValue4399,USD,685.3326076,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4400,RandomValue4400,USD,632.8126957,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4401,RandomValue4401,USD,341.8620721,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4402,RandomValue4402,USD,17.97144805,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4403,RandomValue4403,USD,773.0407764,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4404,RandomValue4404,USD,526.0713381,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4405,RandomValue4405,USD,581.3642112,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4406,RandomValue4406,USD,544.9675019,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4407,RandomValue4407,USD,798.7647526,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4408,RandomValue4408,USD,60.36433803,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4409,RandomValue4409,USD,348.7874635,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4410,RandomValue4410,USD,906.701856,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4411,RandomValue4411,USD,766.0791025,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4412,RandomValue4412,USD,259.816442,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4413,RandomValue4413,USD,629.0344356,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4414,RandomValue4414,USD,648.9654138,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4415,RandomValue4415,USD,162.5971629,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4416,RandomValue4416,USD,713.9634358,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4417,RandomValue4417,USD,329.7815362,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4418,RandomValue4418,USD,497.3901332,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4419,RandomValue4419,USD,398.1747466,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4420,RandomValue4420,USD,528.5857685,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4421,RandomValue4421,USD,225.7977527,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4422,RandomValue4422,USD,486.918972,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4423,RandomValue4423,USD,809.0967134,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4424,RandomValue4424,USD,352.9926724,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4425,RandomValue4425,USD,325.9449672,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4426,RandomValue4426,USD,506.3866086,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4427,RandomValue4427,USD,458.1903366,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4428,RandomValue4428,USD,722.3589448,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4429,RandomValue4429,USD,473.4344909,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4430,RandomValue4430,USD,369.1366841,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4431,RandomValue4431,USD,868.7489303,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4432,RandomValue4432,USD,256.6143058,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4433,RandomValue4433,USD,286.8013064,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4434,RandomValue4434,USD,83.26319887,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4435,RandomValue4435,USD,708.2611348,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4436,RandomValue4436,USD,95.5077993,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4437,RandomValue4437,USD,816.699424,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4438,RandomValue4438,USD,516.0328302,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4439,RandomValue4439,USD,343.9718695,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4440,RandomValue4440,USD,410.9059265,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4441,RandomValue4441,USD,330.6354915,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4442,RandomValue4442,USD,621.362125,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4443,RandomValue4443,USD,128.9723582,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4444,RandomValue4444,USD,839.4849068,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4445,RandomValue4445,USD,566.3489429,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4446,RandomValue4446,USD,683.3653848,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4447,RandomValue4447,USD,191.2720089,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4448,RandomValue4448,USD,987.8325334,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4449,RandomValue4449,USD,118.5772744,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4450,RandomValue4450,USD,299.9385344,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4451,RandomValue4451,USD,501.6295074,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4452,RandomValue4452,USD,126.7399367,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4453,RandomValue4453,USD,244.5656518,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4454,RandomValue4454,USD,848.7081065,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4455,RandomValue4455,USD,434.5864232,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4456,RandomValue4456,USD,905.0505047,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4457,RandomValue4457,USD,820.4938942,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4458,RandomValue4458,USD,543.9246687,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4459,RandomValue4459,USD,837.4447107,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
01/04/2024,RandomValue4460,RandomValue4460,USD,140.5641355,,FX Settlement,FX transaction,Interest paid,Non-Operating cashflow,Cash flows
